"Id","SalePrice"
2851,233758.12122514
2852,221479.745014319
2853,226380.650707494
2854,144640.035707481
2855,191615.532346525
2856,209007.056645608
2857,196373.833125858
2858,189816.057698693
2859,121822.691764857
2860,111868.210072045
2861,136848.058677184
2862,177696.071140366
2863,118152.936740093
2864,242710.21187755
2865,135101.323958939
2866,157889.004973757
2867,87687.2167495583
2868,131466.911976754
2869,126519.665439907
2870,137713.743636626
2871,106948.118865754
2872,67958.776956401
2873,106097.660078088
2874,134150.014466504
2875,131598.691194271
2876,149999.314742182
2877,131236.529576097
2878,189490.710110572
2879,131422.638000931
2880,127755.831964802
2881,172621.242314805
2882,178423.971829633
2883,204612.282899701
2884,185888.702801441
2885,181137.137957905
2886,200001.044885695
2887,105869.129883883
2888,122301.450717844
2889,62101.0047682953
2890,64025.7904553843
2891,148972.231007674
2892,59218.2791868453
2893,108154.768350408
2894,59548.4074681835
2895,304835.086258984
2896,272457.924097643
2897,174561.657299993
2898,181027.130779002
2899,228423.035403691
2900,158582.516492561
2901,192501.02978157
2902,183634.406306472
2903,325858.120794759
2904,327612.046797294
2905,119506.630301411
2906,183449.5248367
2907,103638.658842582
2908,124959.11511996
2909,173356.158367273
2910,76960.1848085815
2911,86271.2152816106
2912,145878.697625724
2913,86641.7679677584
2914,82586.5083470908
2915,82586.5083470908
2916,86641.7679677584
2917,153722.207276307
2918,117637.791234663
2919,190663.601379659
