"Id","SalePrice"
2851,231933.858385745
2852,241059.624300152
2853,232574.190928663
2854,147070.199543208
2855,200651.345972654
2856,203860.054677792
2857,189578.14260475
2858,201377.322112591
2859,143137.895073633
2860,121494.225813432
2861,142633.805578393
2862,195142.185773955
2863,124442.515402677
2864,256015.807529663
2865,147685.385288285
2866,165488.563495889
2867,94266.7349345996
2868,125053.658427986
2869,119230.46087771
2870,149066.475998713
2871,109030.081874982
2872,63575.5178749437
2873,99703.0841874673
2874,144117.66262474
2875,124684.513396533
2876,169419.797545879
2877,133354.964785124
2878,157584.671900128
2879,144581.269834991
2880,114018.287720713
2881,140552.561528202
2882,157029.607908916
2883,172013.79476766
2884,181217.554565894
2885,166870.12373633
2886,185830.455575356
2887,97865.7047945333
2888,127567.475991192
2889,65781.3404527113
2890,75561.9575743326
2891,127675.175067534
2892,60283.2070300802
2893,99212.5021014895
2894,58919.7267848605
2895,299619.06149146
2896,276489.971467856
2897,187404.423696595
2898,158853.342842927
2899,215509.365997571
2900,154222.845956099
2901,191474.283528436
2902,183706.667548383
2903,352709.600779748
2904,330116.576908584
2905,104344.598141174
2906,219364.750682668
2907,111392.653447817
2908,131571.364119032
2909,145194.285082344
2910,85400.8551486401
2911,92940.8406374437
2912,140696.785310709
2913,90973.9496394363
2914,78328.2359432434
2915,78328.2359432434
2916,87779.0073176954
2917,156679.40693549
2918,120547.711310709
2919,239437.943871499
